0 0 [ON] Transmitted: 0
1 0 [ON] Transmitted: 0
2 0 [ON] Transmitted: 21
3 0 [ON] Transmitted: 21
4 0 [ON] Transmitted: 21
5 0 [ON] Transmitted: 21
6 0 [ON] Transmitted: 21
7 0 [ON] Transmitted: 21
8 0 [ON] Transmitted: 21
9 0 [ON] Transmitted: 21
10 0 [ON] Transmitted: 21
11 0 [ON] Transmitted: 24
12 0 [ON] Transmitted: 33
13 0 [ON] Transmitted: 33
14 0 [ON] Transmitted: 33
